CommitId;RefactoringType;RefactoringDetail
030318e53cb2ba59a746933489b8f060040a0766;Rename Method;Rename Method	public clientCloseWithoutServerReadIsDetected() : void renamed to private clientCloseWithoutServerReadIsDetected0(extraReadRequested boolean) : void in class io.netty.channel.unix.tests.DetectPeerCloseWithoutReadTest
030318e53cb2ba59a746933489b8f060040a0766;Rename Method;Rename Method	public serverCloseWithoutClientReadIsDetected() : void renamed to private serverCloseWithoutClientReadIsDetected0(extraReadRequested boolean) : void in class io.netty.channel.unix.tests.DetectPeerCloseWithoutReadTest
88f0586a7e89a4e35e0011bdf607b3192bfe7b5f;Extract Method;Extract Method	private decode(in ByteBuf, sink Sink, validateHeaders boolean) : void extracted from public decode(streamId int, in ByteBuf, headers Http2Headers, validateHeaders boolean) : void in class io.netty.handler.codec.http2.HpackDecoder
88f0586a7e89a4e35e0011bdf607b3192bfe7b5f;Rename Parameter;Rename Parameter	headers : Http2Headers to sink : Sink in method private decode(in ByteBuf, sink Sink, validateHeaders boolean) : void in class io.netty.handler.codec.http2.HpackDecoder
88f0586a7e89a4e35e0011bdf607b3192bfe7b5f;Extract Method;Extract Method	public setMaxHeaderListSize(maxHeaderListSize long) : void extracted from public setMaxHeaderListSize(maxHeaderListSize long, maxHeaderListSizeGoAway long) : void in class io.netty.handler.codec.http2.HpackDecoder
88f0586a7e89a4e35e0011bdf607b3192bfe7b5f;Rename Method;Rename Method	public testDecodeLargerThanMaxHeaderListSizeButSmallerThanMaxHeaderListSizeUpdatesDynamicTable() : void renamed to public testDecodeLargerThanMaxHeaderListSizeUpdatesDynamicTable() : void in class io.netty.handler.codec.http2.HpackDecoderTest
88f0586a7e89a4e35e0011bdf607b3192bfe7b5f;Move Attribute;Move Attribute	private maxHeaderListSizeGoAway : long from class io.netty.handler.codec.http2.HpackDecoder to class io.netty.handler.codec.http2.DefaultHttp2HeadersDecoder
88f0586a7e89a4e35e0011bdf607b3192bfe7b5f;Move Attribute;Move Attribute	private maxHeaderListSizeGoAway : long from class io.netty.handler.codec.http2.HpackDecoder to class io.netty.handler.codec.http2.DefaultHttp2HeadersDecoder
88f0586a7e89a4e35e0011bdf607b3192bfe7b5f;Move Attribute;Move Attribute	private maxHeaderListSizeGoAway : long from class io.netty.handler.codec.http2.HpackDecoder to class io.netty.handler.codec.http2.DefaultHttp2HeadersDecoder
369d64c3e6050b5f006c359523a60fcc15eb6110;Inline Method;Inline Method	private onResponseCNAME(question DnsQuestion, envelope AddressedEnvelope<DnsResponse,InetSocketAddress>, queryLifecycleObserver DnsQueryLifecycleObserver, promise Promise<List<T>>) : void inlined to private onResponse(nameServerAddrStream DnsServerAddressStream, nameServerAddrStreamIndex int, question DnsQuestion, envelope AddressedEnvelope<DnsResponse,InetSocketAddress>, queryLifecycleObserver DnsQueryLifecycleObserver, promise Promise<List<T>>) : void in class io.netty.resolver.dns.DnsResolveContext
c0ae5e697c3c4fdf81f0cfc199d18aacd3b8ecba;Extract Method;Extract Method	public eventLoop(eventLoop EventLoop) : DnsNameResolverBuilder extracted from public DnsNameResolverBuilder(eventLoop EventLoop) in class io.netty.resolver.dns.DnsNameResolverBuilder
f4d7e8de140048047299808bb7e707c15342b826;Extract Method;Extract Method	private readInbound() : void extracted from protected doBeginRead() : void in class io.netty.channel.local.LocalChannel
f4d7e8de140048047299808bb7e707c15342b826;Extract Method;Extract Method	private readInbound() : void extracted from private finishPeerRead0(peer LocalChannel) : void in class io.netty.channel.local.LocalChannel
f4d7e8de140048047299808bb7e707c15342b826;Rename Variable;Rename Variable	peerPipeline : ChannelPipeline to pipeline : ChannelPipeline in method private readInbound() : void in class io.netty.channel.local.LocalChannel
f4d7e8de140048047299808bb7e707c15342b826;Extract Method;Extract Method	private readInbound() : void extracted from protected doBeginRead() : void in class io.netty.channel.local.LocalServerChannel
f4d7e8de140048047299808bb7e707c15342b826;Extract Method;Extract Method	private readInbound() : void extracted from private serve0(child LocalChannel) : void in class io.netty.channel.local.LocalServerChannel
76c5f6cd03c7c57fab823d3b0774b56c3ed97fc3;Inline Method;Inline Method	private validateOrigin() : boolean inlined to public channelRead(ctx ChannelHandlerContext, msg Object) : void in class io.netty.handler.codec.http.cors.CorsHandler
76c5f6cd03c7c57fab823d3b0774b56c3ed97fc3;Extract Method;Extract Method	private preflightRequest(configs List<CorsConfig>, origin String, requestHeaders String, isSHortCircuit boolean) : HttpResponse extracted from private preflightRequest(config CorsConfig, origin String, requestHeaders String) : HttpResponse in class io.netty.handler.codec.http.cors.CorsHandlerTest
602ee5444dcd2c9adad9bdffb93ae907ccad5649;Extract Method;Extract Method	public isValidIpV6Address(ip CharSequence) : boolean extracted from public isValidIpV6Address(ip String) : boolean in class io.netty.util.NetUtil
cd4594d29244f7bea9d718e74ec4ecdcb6c62c13;Rename Class;Rename Class	io.netty.resolver.dns.DnsNameResolverContext renamed to io.netty.resolver.dns.DnsResolveContext
cd4594d29244f7bea9d718e74ec4ecdcb6c62c13;Rename Method;Rename Method	private onResponseAorAAAA(qType DnsRecordType, question DnsQuestion, envelope AddressedEnvelope<DnsResponse,InetSocketAddress>, queryLifecycleObserver DnsQueryLifecycleObserver, promise Promise<T>) : void renamed to private onExpectedResponse(question DnsQuestion, envelope AddressedEnvelope<DnsResponse,InetSocketAddress>, queryLifecycleObserver DnsQueryLifecycleObserver, promise Promise<List<T>>) : void in class io.netty.resolver.dns.DnsResolveContext
965734a1eb1f2553985094ade9f28871016f652b;Extract And Move Method;Extract And Move Method	package readBytes(allocator ByteBufAllocator, buffer ByteBuffer, position int, length int, out OutputStream) : void extracted from private getBytes(index int, out OutputStream, length int, internal boolean) : void in class io.netty.buffer.UnpooledDirectByteBuf & moved to class io.netty.buffer.ByteBufUtil
c75bc1f25b623d0fb2fa4882bcc19dc30ff1649b;Extract Method;Extract Method	private newChannel(decodeInlineCommands boolean) : EmbeddedChannel extracted from public setup() : void in class io.netty.handler.codec.redis.RedisDecoderTest
c75bc1f25b623d0fb2fa4882bcc19dc30ff1649b;Pull Up Method;Pull Up Method	public toString() : String from class io.netty.handler.codec.redis.ErrorRedisMessage to public toString() : String from class io.netty.handler.codec.redis.AbstractStringRedisMessage
c75bc1f25b623d0fb2fa4882bcc19dc30ff1649b;Pull Up Method;Pull Up Method	public toString() : String from class io.netty.handler.codec.redis.SimpleStringRedisMessage to public toString() : String from class io.netty.handler.codec.redis.AbstractStringRedisMessage
352e36a179ce12817551d81ad2861eef46a10e4b;Extract Method;Extract Method	private resumeTransfer0(ctx ChannelHandlerContext) : void extracted from public resumeTransfer() : void in class io.netty.handler.stream.ChunkedWriteHandler
2c90b6235d3c120c45ea2c52e4ada5141f3f3021;Extract Method;Extract Method	private testDecodeFullResponseHeaders(withStreamId boolean) : void extracted from public testDecodeFullResponseHeaders() : void in class io.netty.handler.codec.http2.Http2StreamFrameToHttpObjectCodecTest
0adccfdb50e69b96ce0384e67782540a9df1be7a;Parameterize Variable;Parameterize Variable	c : Channel to o : Object in method public contains(o Object) : boolean in class io.netty.channel.group.DefaultChannelGroup
6eb9674bf5ded128cb230a31987f14816b7f1886;Move Attribute;Move Attribute	private availableSharedCapacity : AtomicInteger from class io.netty.util.Recycler.WeakOrderQueue to class io.netty.util.Recycler.WeakOrderQueue.Head
6eb9674bf5ded128cb230a31987f14816b7f1886;Move Method;Move Method	private reserveSpace(availableSharedCapacity AtomicInteger, space int) : boolean from class io.netty.util.Recycler.WeakOrderQueue to package reserveSpace(availableSharedCapacity AtomicInteger, space int) : boolean from class io.netty.util.Recycler.WeakOrderQueue.Head
6eb9674bf5ded128cb230a31987f14816b7f1886;Move Method;Move Method	private reclaimSpace(space int) : void from class io.netty.util.Recycler.WeakOrderQueue to package reclaimSpace(space int) : void from class io.netty.util.Recycler.WeakOrderQueue.Head
15560530d442a83fe89a3fe908bf22d145c18818;Rename Method;Rename Method	private hasUnsafe0() : boolean renamed to private unsafeUnavailabilityCause0() : Throwable in class io.netty.util.internal.PlatformDependent
268b901844c620337bc11ae82e99163a1781b96c;Rename Method;Rename Method	package notifyHandshakeFailure(ctx ChannelHandlerContext, cause Throwable, notify boolean) : void renamed to package handleHandshakeFailure(ctx ChannelHandlerContext, cause Throwable, notify boolean) : void in class io.netty.handler.ssl.SslUtils
bc8e022601b205e6c38075999fe6ebd08d81f179;Extract Method;Extract Method	public reserveAndWriteUtf8(buf ByteBuf, seq CharSequence, reserveBytes int) : int extracted from public writeUtf8(buf ByteBuf, seq CharSequence) : int in class io.netty.buffer.ByteBufUtil
bc8e022601b205e6c38075999fe6ebd08d81f179;Extract Method;Extract Method	public utf8MaxBytes(seqLength int) : int extracted from public utf8MaxBytes(seq CharSequence) : int in class io.netty.buffer.ByteBufUtil
650406c0a3781b4c79c18f164e858900740072cd;Rename Variable;Rename Variable	decodedFrame : Http2PingFrame to pingFrame : Http2PingFrame in method public unhandledHttp2FramesShouldBePropagated() : void in class io.netty.handler.codec.http2.Http2MultiplexCodecTest
8b273983f05b75e32353b07bad0dac2ecbbca9c7;Rename Method;Rename Method	private getConscryptClass() : Class<?> renamed to private loadIsConscryptEngine() : Method in class io.netty.handler.ssl.Conscrypt
8b273983f05b75e32353b07bad0dac2ecbbca9c7;Inline Method;Inline Method	private getIsConscryptMethod(conscryptClass Class<?>) : Method inlined to private loadIsConscryptEngine() : Method in class io.netty.handler.ssl.Conscrypt
4ed961f4fee1884f58118896c542b4a33803d47e;Rename Variable;Rename Variable	android : boolean to isAndroid : boolean in method private isAndroid0() : boolean in class io.netty.util.internal.PlatformDependent0
2923f335309812f0aad58ac9ebfdacdaf9579d3a;Rename Method;Rename Method	private getEnginesClass() : Class<?> renamed to private getConscryptClass() : Class<?> in class io.netty.handler.ssl.Conscrypt
2923f335309812f0aad58ac9ebfdacdaf9579d3a;Rename Parameter;Rename Parameter	enginesClass : Class<?> to conscryptClass : Class<?> in method private isConscryptEngine(engine SSLEngine, conscryptClass Class<?>) : boolean in class io.netty.handler.ssl.Conscrypt
2923f335309812f0aad58ac9ebfdacdaf9579d3a;Rename Parameter;Rename Parameter	enginesClass : Class<?> to conscryptClass : Class<?> in method private getIsConscryptMethod(conscryptClass Class<?>) : Method in class io.netty.handler.ssl.Conscrypt
2923f335309812f0aad58ac9ebfdacdaf9579d3a;Rename Variable;Rename Variable	engineClass : Class<?> to conscryptClass : Class<?> in method private getConscryptClass() : Class<?> in class io.netty.handler.ssl.Conscrypt
b874edbf65e146cefd0f769767c587931e9f2552;Rename Method;Rename Method	package cancelExpiration() : boolean renamed to package clearAndCancel() : boolean in class io.netty.resolver.dns.DefaultDnsCache.Entries
3e6b54bb59d55d4d375c2e97157d34969b7ede0b;Rename Method;Rename Method	private indexHeader(index int, headers Http2Headers, headersLength long) : long renamed to private getIndexedHeader(index int) : HpackHeaderField in class io.netty.handler.codec.http2.HpackDecoder
36304e1f050c212a888f8179bef6a3c17c755e79;Rename Method;Rename Method	private fireException(cause Throwable) : void renamed to private fireException0(cause Throwable) : void in class io.netty.channel.VoidChannelPromise
1df5b02fd95bf77683b20de87556f5b20cd75979;Rename Method;Rename Method	public streamErrorShouldFireException() : void renamed to public streamErrorShouldFireExceptionForInbound() : void in class io.netty.handler.codec.http2.Http2FrameCodecTest
4921f62c8ab8205fd222439dcd1811760b05daf1;Extract Method;Extract Method	private valueOf0(code int) : HttpResponseStatus extracted from public valueOf(code int) : HttpResponseStatus in class io.netty.handler.codec.http.HttpResponseStatus
4921f62c8ab8205fd222439dcd1811760b05daf1;Extract Method;Extract Method	public parseLine(line String) : HttpResponseStatus extracted from public parseLine(line CharSequence) : HttpResponseStatus in class io.netty.handler.codec.http.HttpResponseStatus
27ff15319c2e566c44e333b9bd59cf210c130c2f;Extract Method;Extract Method	private invalidLineLength() : void extracted from private readLine(buffer ByteBuf, maxLineLength int) : String in class io.netty.handler.codec.stomp.StompSubframeDecoder
4c1e0f596ad25bf891570ea67c5322a35938bfa5;Rename Parameter;Rename Parameter	handle : Recycler.Handle<CodecOutputList> to recycler : CodecOutputListRecycler in method private CodecOutputList(recycler CodecOutputListRecycler, size int) in class io.netty.handler.codec.CodecOutputList
e305488c5ab9eb29abfb65ca103c55a4680f4c72;Extract Method;Extract Method	private cache0(e DefaultDnsCacheEntry, ttl int, loop EventLoop) : void extracted from public cache(hostname String, additionals DnsRecord[], address InetAddress, originalTtl long, loop EventLoop) : DnsCacheEntry in class io.netty.resolver.dns.DefaultDnsCache
e305488c5ab9eb29abfb65ca103c55a4680f4c72;Extract Method;Extract Method	private cache0(e DefaultDnsCacheEntry, ttl int, loop EventLoop) : void extracted from public cache(hostname String, additionals DnsRecord[], cause Throwable, loop EventLoop) : DnsCacheEntry in class io.netty.resolver.dns.DefaultDnsCache
e305488c5ab9eb29abfb65ca103c55a4680f4c72;Move Method;Move Method	private cancelExpiration(entries List<DefaultDnsCacheEntry>) : void from class io.netty.resolver.dns.DefaultDnsCache to private cancelExpiration(entryList List<DefaultDnsCacheEntry>) : void from class io.netty.resolver.dns.DefaultDnsCache.Entries
e6c9ac968d3923080822dc36fe14aa10e38af15b;Rename Variable;Rename Variable	ctx : ChannelHandlerContext to channel : Channel in method public channelRead(ctx ChannelHandlerContext, msg Object) : void in class io.netty.handler.traffic.AbstractTrafficShapingHandler
e6c9ac968d3923080822dc36fe14aa10e38af15b;Rename Variable;Rename Variable	ctx : ChannelHandlerContext to channel : Channel in method public channelRead(ctx ChannelHandlerContext, msg Object) : void in class io.netty.handler.traffic.GlobalChannelTrafficShapingHandler
819b870b8a08414b534ac755c55393a70d97e14c;Rename Parameter;Rename Parameter	buffer : ByteBuffer to byteBuffer : ByteBuffer in method package ReadOnlyUnsafeDirectByteBuf(allocator ByteBufAllocator, byteBuffer ByteBuffer) in class io.netty.buffer.ReadOnlyUnsafeDirectByteBuf
062d9269120bac0064408025b78788613d41d36d;Extract Method;Extract Method	protected verifyResult(error AtomicReference<Throwable>) : void extracted from public testRenegotiateServer() : void in class io.netty.handler.ssl.RenegotiateTest
d6e600548bd1e6e1db1d6bf8b35bc02e8b0a808d;Inline Method;Inline Method	private writeWindowUpdate(streamId int, bytes int, promise ChannelPromise) : void inlined to public write(ctx ChannelHandlerContext, msg Object, promise ChannelPromise) : void in class io.netty.handler.codec.http2.Http2FrameCodec
2b4f6677917cbe4121c2b748ba7002f8ba4bb8b5;Rename Variable;Rename Variable	fileToDelete : List<HttpData> to list : List<HttpData> in method public createAttribute(request HttpRequest, name String) : Attribute in class io.netty.handler.codec.http.multipart.DefaultHttpDataFactory
2b4f6677917cbe4121c2b748ba7002f8ba4bb8b5;Rename Variable;Rename Variable	fileToDelete : List<HttpData> to list : List<HttpData> in method public createAttribute(request HttpRequest, name String, definedSize long) : Attribute in class io.netty.handler.codec.http.multipart.DefaultHttpDataFactory
2b4f6677917cbe4121c2b748ba7002f8ba4bb8b5;Rename Variable;Rename Variable	fileToDelete : List<HttpData> to list : List<HttpData> in method public createAttribute(request HttpRequest, name String, value String) : Attribute in class io.netty.handler.codec.http.multipart.DefaultHttpDataFactory
2b4f6677917cbe4121c2b748ba7002f8ba4bb8b5;Rename Variable;Rename Variable	fileToDelete : List<HttpData> to list : List<HttpData> in method public createFileUpload(request HttpRequest, name String, filename String, contentType String, contentTransferEncoding String, charset Charset, size long) : FileUpload in class io.netty.handler.codec.http.multipart.DefaultHttpDataFactory
2b4f6677917cbe4121c2b748ba7002f8ba4bb8b5;Rename Variable;Rename Variable	fileToDelete : List<HttpData> to list : List<HttpData> in method public cleanRequestHttpData(request HttpRequest) : void in class io.netty.handler.codec.http.multipart.DefaultHttpDataFactory
2b4f6677917cbe4121c2b748ba7002f8ba4bb8b5;Rename Variable;Rename Variable	fileToDelete : List<HttpData> to list : List<HttpData> in method public cleanAllHttpData() : void in class io.netty.handler.codec.http.multipart.DefaultHttpDataFactory
ea73e47a8bbe61242425c1d91a925bb495737f59;Extract Method;Extract Method	private setKnownNotUnset(threadLocalMap InternalThreadLocalMap, value V) : boolean extracted from public set(threadLocalMap InternalThreadLocalMap, value V) : void in class io.netty.util.concurrent.FastThreadLocal
e004b4a354402707953e22a47912629cbd0538e4;Extract Method;Extract Method	private registerCleaner(threadLocalMap InternalThreadLocalMap) : void extracted from public get() : V in class io.netty.util.concurrent.FastThreadLocal
e004b4a354402707953e22a47912629cbd0538e4;Rename Method;Rename Method	public testOnRemoveCalledForFastThreadLocal() : void renamed to public testOnRemoveCalledForFastThreadLocalGet() : void in class io.netty.util.concurrent.FastThreadLocalTest
e004b4a354402707953e22a47912629cbd0538e4;Rename Method;Rename Method	public testOnRemoveCalledForNonFastThreadLocal() : void renamed to public testOnRemoveCalledForNonFastThreadLocalGet() : void in class io.netty.util.concurrent.FastThreadLocalTest
e329ca1cf3cecd41c9cf1a5a7be369a65f002ab5;Inline Method;Inline Method	private free0() : void inlined to package free() : void in class io.netty.buffer.PoolThreadCache
e329ca1cf3cecd41c9cf1a5a7be369a65f002ab5;Rename Method;Rename Method	private testThreadCacheDestroyedByThreadDeathWatcher(useRunnable boolean) : void renamed to private testThreadCacheDestroyed(useRunnable boolean) : void in class io.netty.buffer.PooledByteBufAllocatorTest
79ed1c68714117ffa03aad6473504b4ed142593e;Extract And Move Method;Extract And Move Method	protected onUnhandledInboundUserEventTriggered(evt Object) : void extracted from public userEventTriggered(ctx ChannelHandlerContext, evt Object) : void in class io.netty.channel.DefaultChannelPipeline.TailContext & moved to class io.netty.channel.DefaultChannelPipeline
b215794de31f28355e4469fcc04782f55076c80c;Extract Method;Extract Method	public nioBuffers(maxCount int, maxBytes long) : ByteBuffer[] extracted from public nioBuffers() : ByteBuffer[] in class io.netty.channel.ChannelOutboundBuffer
b215794de31f28355e4469fcc04782f55076c80c;Extract Method;Extract Method	private doWriteInternal(in ChannelOutboundBuffer, msg Object) : int extracted from protected doWrite(in ChannelOutboundBuffer) : void in class io.netty.channel.nio.AbstractNioByteChannel
b215794de31f28355e4469fcc04782f55076c80c;Rename Variable;Rename Variable	nioBuffer : ByteBuffer to buffer : ByteBuffer in method protected doWrite(in ChannelOutboundBuffer) : void in class io.netty.channel.socket.nio.NioSocketChannel
b215794de31f28355e4469fcc04782f55076c80c;Move Attribute;Move Attribute	private SENDFILE_CONNECTION_RESET_EXCEPTION : NativeIoException from class io.netty.channel.epoll.Native to class io.netty.channel.epoll.LinuxSocket
b215794de31f28355e4469fcc04782f55076c80c;Move Attribute;Move Attribute	private SENDFILE_CLOSED_CHANNEL_EXCEPTION : ClosedChannelException from class io.netty.channel.epoll.Native to class io.netty.channel.epoll.LinuxSocket
b215794de31f28355e4469fcc04782f55076c80c;Move Attribute;Move Attribute	private SENDFILE_CONNECTION_RESET_EXCEPTION : NativeIoException from class io.netty.channel.epoll.Native to class io.netty.channel.epoll.LinuxSocket
